TimestampMs,SessionElapsedMs,MotorIndex,MotorName,TestPhase,CommandedPWM,Pin1,Pin2,RawAngle,EncoderCounts,DeltaCounts,TotalRotations,InstantRPM,SpeedMMs,MagnetStatus,AGC,Magnitude,LimitSwitchState,DiagnosticNote
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
94045,61355,2,Tower_C,REV_COAST,0,0,0,1890,-5889,0,-1.4377,0.00,0.00,OK,69,2098,OPEN,Coasting to Stop
94092,61402,2,Tower_C,REV_COAST,0,0,0,1890,-5889,0,-1.4377,0.00,0.00,OK,69,2097,OPEN,Coasting to Stop
94137,61447,2,Tower_C,REV_COAST,0,0,0,1890,-5889,0,-1.4377,0.00,0.00,OK,69,2100,OPEN,Coasting to Stop
Summary,Motor_2,Tower_C,I2C,PASS,Magnet,OK,MinFwdPWM,60,MinRevPWM,60,MaxFwdRPM,66.70,MaxRevRPM,58.92,TotalFwdCounts,15960,TotalRevCounts,-21462,StallAt255,NO
94311,61621,3,Extruder,FWD_RAMP,60,0,60,2211,0,0,0.0000,0.00,0.00,OK,121,2134,OPEN,Ramping FWD PWM
94355,61665,3,Extruder,FWD_RAMP,60,0,60,2211,0,0,0.0000,0.00,0.00,OK,121,2133,OPEN,Ramping FWD PWM
94402,61712,3,Extruder,FWD_RAMP,60,0,60,2274,63,63,0.0154,19.64,19.53,OK,121,2094,OPEN,Ramping FWD PWM
94447,61757,3,Extruder,FWD_RAMP,60,0,60,2353,142,79,0.0347,25.72,25.58,OK,121,2069,OPEN,Ramping FWD PWM
94492,61802,3,Extruder,FWD_RAMP,60,0,60,2419,208,66,0.0508,21.48,21.37,OK,123,2068,OPEN,Ramping FWD PWM
94537,61847,3,Extruder,FWD_RAMP,60,0,60,2485,273,65,0.0667,21.16,21.05,OK,123,2049,OPEN,Ramping FWD PWM
94582,61892,3,Extruder,FWD_RAMP,60,0,60,2548,337,64,0.0823,20.83,20.73,OK,127,2057,OPEN,Ramping FWD PWM
94629,61939,3,Extruder,FWD_RAMP,60,0,60,2587,376,39,0.0918,12.16,12.09,OK,127,2061,OPEN,Ramping FWD PWM
94674,61984,3,Extruder,FWD_RAMP,60,0,60,2626,415,39,0.1013,12.70,12.63,OK,127,2048,OPEN,Ramping FWD PWM
94719,62029,3,Extruder,FWD_RAMP,60,0,60,2667,456,41,0.1113,13.35,13.28,OK,129,2050,OPEN,Ramping FWD PWM
94764,62074,3,Extruder,FWD_RAMP,60,0,60,2696,485,29,0.1184,9.44,9.39,OK,131,2067,OPEN,Ramping FWD PWM
94809,62119,3,Extruder,FWD_RAMP,60,0,60,2716,505,20,0.1233,6.51,6.48,OK,131,2063,OPEN,Ramping FWD PWM
94856,62166,3,Extruder,FWD_RAMP,60,0,60,2741,530,25,0.1294,7.79,7.75,OK,131,2053,OPEN,Ramping FWD PWM
94901,62211,3,Extruder,FWD_RAMP,60,0,60,2746,535,5,0.1306,1.63,1.62,OK,131,2051,OPEN,Ramping FWD PWM
94946,62256,3,Extruder,FWD_RAMP,60,0,60,2746,535,0,0.1306,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
94991,62301,3,Extruder,FWD_RAMP,60,0,60,2746,535,0,0.1306,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95036,62346,3,Extruder,FWD_RAMP,60,0,60,2746,535,0,0.1306,0.00,0.00,OK,131,2051,OPEN,Ramping FWD PWM
95083,62393,3,Extruder,FWD_RAMP,60,0,60,2746,535,0,0.1306,0.00,0.00,OK,131,2053,OPEN,Ramping FWD PWM
95128,62438,3,Extruder,FWD_RAMP,60,0,60,2747,536,1,0.1309,0.33,0.32,OK,131,2053,OPEN,Ramping FWD PWM
95173,62483,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95218,62528,3,Extruder,FWD_RAMP,60,0,60,2746,536,0,0.1309,0.00,0.00,OK,131,2051,OPEN,Ramping FWD PWM
95263,62573,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95310,62620,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95355,62665,3,Extruder,FWD_RAMP,60,0,60,2746,535,-1,0.1306,-0.33,-0.32,OK,131,2053,OPEN,Ramping FWD PWM
95400,62710,3,Extruder,FWD_RAMP,60,0,60,2747,536,1,0.1309,0.33,0.32,OK,131,2051,OPEN,Ramping FWD PWM
95445,62755,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2053,OPEN,Ramping FWD PWM
95490,62800,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2051,OPEN,Ramping FWD PWM
95537,62847,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95582,62892,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2053,OPEN,Ramping FWD PWM
95627,62937,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95672,62982,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95717,63027,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2053,OPEN,Ramping FWD PWM
95764,63074,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95809,63119,3,Extruder,FWD_RAMP,60,0,60,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95854,63164,3,Extruder,FWD_RAMP,100,0,100,2747,536,0,0.1309,0.00,0.00,OK,131,2052,OPEN,Ramping FWD PWM
95899,63209,3,Extruder,FWD_RAMP,100,0,100,2830,618,82,0.1509,26.69,26.55,OK,133,2053,OPEN,Ramping FWD PWM
95944,63254,3,Extruder,FWD_RAMP,100,0,100,2995,783,165,0.1912,53.71,53.43,OK,137,2053,OPEN,Ramping FWD PWM
95991,63301,3,Extruder,FWD_RAMP,100,0,100,3164,952,169,0.2324,52.67,52.40,OK,141,2056,OPEN,Ramping FWD PWM
96036,63346,3,Extruder,FWD_RAMP,100,0,100,3319,1107,155,0.2703,50.46,50.20,OK,147,2060,OPEN,Ramping FWD PWM
96307,63617,3,Extruder,FWD_RAMP,100,0,100,843,2725,1618,0.6653,87.46,87.01,OK,125,2126,OPEN,Ramping FWD PWM
96579,63889,3,Extruder,FWD_RAMP,100,0,100,3010,797,-1928,0.1946,-103.83,-103.30,OK,137,2060,OPEN,Ramping FWD PWM
96822,64132,3,Extruder,FWD_RAMP,100,0,100,51,1933,1136,0.4719,68.48,68.13,OK,129,2124,OPEN,Ramping FWD PWM
96869,64179,3,Extruder,FWD_RAMP,100,0,100,412,2293,360,0.5598,112.20,111.62,OK,127,2122,OPEN,Ramping FWD PWM
96914,64224,3,Extruder,FWD_RAMP,100,0,100,799,2681,388,0.6545,126.30,125.65,OK,127,2141,OPEN,Ramping FWD PWM
96959,64269,3,Extruder,FWD_RAMP,100,0,100,1183,3065,384,0.7483,125.00,124.35,OK,123,2112,OPEN,Ramping FWD PWM
97004,64314,3,Extruder,FWD_RAMP,100,0,100,1598,3480,415,0.8496,135.09,134.39,OK,123,2066,OPEN,Ramping FWD PWM
97051,64361,3,Extruder,FWD_RAMP,100,0,100,2022,3904,424,0.9531,132.15,131.47,OK,119,2121,OPEN,Ramping FWD PWM
97096,64406,3,Extruder,FWD_RAMP,100,0,100,2372,4255,351,1.0388,114.26,113.67,OK,121,2051,OPEN,Ramping FWD PWM
97141,64451,3,Extruder,FWD_RAMP,100,0,100,2711,4593,338,1.1213,110.03,109.46,OK,131,2057,OPEN,Ramping FWD PWM
97186,64496,3,Extruder,FWD_RAMP,100,0,100,2983,4866,273,1.1880,88.87,88.41,OK,137,2052,OPEN,Ramping FWD PWM
97231,64541,3,Extruder,FWD_RAMP,100,0,100,3181,5065,199,1.2366,64.78,64.44,OK,141,2051,OPEN,Ramping FWD PWM
97278,64588,3,Extruder,FWD_RAMP,100,0,100,3369,5252,187,1.2822,58.28,57.98,OK,149,2062,OPEN,Ramping FWD PWM
97323,64633,3,Extruder,FWD_RAMP,100,0,100,3547,5430,178,1.3257,57.94,57.64,OK,151,2058,OPEN,Ramping FWD PWM
97368,64678,3,Extruder,FWD_RAMP,140,0,140,3753,5636,206,1.3760,67.06,66.71,OK,151,2085,OPEN,Ramping FWD PWM
97413,64723,3,Extruder,FWD_RAMP,140,0,140,4075,5956,320,1.4541,104.17,103.63,OK,133,2138,OPEN,Ramping FWD PWM
97458,64768,3,Extruder,FWD_RAMP,140,0,140,452,6428,472,1.5693,153.65,152.85,OK,127,2121,OPEN,Ramping FWD PWM
97505,64815,3,Extruder,FWD_RAMP,140,0,140,1038,7014,586,1.7124,182.64,181.70,OK,123,2128,OPEN,Ramping FWD PWM
97550,64860,3,Extruder,FWD_RAMP,140,0,140,1662,7638,624,1.8647,203.12,202.08,OK,123,2076,OPEN,Ramping FWD PWM
97595,64905,3,Extruder,FWD_RAMP,140,0,140,2220,8196,558,2.0010,181.64,180.70,OK,119,2089,OPEN,Ramping FWD PWM
97640,64950,3,Extruder,FWD_RAMP,140,0,140,2777,8754,558,2.1372,181.64,180.70,OK,133,2059,OPEN,Ramping FWD PWM
97688,64998,3,Extruder,FWD_RAMP,140,0,140,3273,9250,496,2.2583,151.37,150.59,OK,145,2049,OPEN,Ramping FWD PWM
97733,65043,3,Extruder,FWD_RAMP,140,0,140,3717,9695,445,2.3669,144.86,144.11,OK,151,2074,OPEN,Ramping FWD PWM
97778,65088,3,Extruder,FWD_RAMP,140,0,140,86,10159,464,2.4802,151.04,150.26,OK,129,2138,OPEN,Ramping FWD PWM
97824,65134,3,Extruder,FWD_RAMP,140,0,140,643,10714,555,2.6157,176.74,175.82,OK,127,2111,OPEN,Ramping FWD PWM
97870,65180,3,Extruder,FWD_RAMP,140,0,140,1223,11294,580,2.7573,184.70,183.74,OK,123,2101,OPEN,Ramping FWD PWM
97918,65228,3,Extruder,FWD_RAMP,140,0,140,1875,11946,652,2.9165,198.97,197.95,OK,123,2138,OPEN,Ramping FWD PWM
97963,65273,3,Extruder,FWD_RAMP,140,0,140,2431,12503,557,3.0525,181.32,180.38,OK,125,2065,OPEN,Ramping FWD PWM
98008,65318,3,Extruder,FWD_RAMP,140,0,140,2981,13053,550,3.1868,179.04,178.11,OK,137,2052,OPEN,Ramping FWD PWM
98053,65363,3,Extruder,FWD_RAMP,140,0,140,3407,13481,428,3.2913,139.32,138.60,OK,151,2065,OPEN,Ramping FWD PWM
98098,65408,3,Extruder,FWD_RAMP,140,0,140,3848,13921,440,3.3987,143.23,142.49,OK,151,2148,OPEN,Ramping FWD PWM
98145,65455,3,Extruder,FWD_RAMP,140,0,140,238,14407,486,3.5173,151.47,150.69,OK,127,2133,OPEN,Ramping FWD PWM
98190,65500,3,Extruder,FWD_RAMP,140,0,140,826,14993,586,3.6604,190.76,189.77,OK,125,2125,OPEN,Ramping FWD PWM
98235,65545,3,Extruder,FWD_RAMP,140,0,140,1419,15587,594,3.8054,193.36,192.36,OK,123,2072,OPEN,Ramping FWD PWM
98280,65590,3,Extruder,FWD_RAMP,140,0,140,2031,16199,612,3.9548,199.22,198.19,OK,119,2122,OPEN,Ramping FWD PWM
98327,65637,3,Extruder,FWD_RAMP,140,0,140,2618,16786,587,4.0981,182.95,182.01,OK,127,2053,OPEN,Ramping FWD PWM
98372,65682,3,Extruder,FWD_RAMP,140,0,140,3113,17281,495,4.2190,161.13,160.30,OK,139,2049,OPEN,Ramping FWD PWM
98417,65727,3,Extruder,FWD_RAMP,140,0,140,3566,17736,455,4.3301,148.11,147.35,OK,151,2054,OPEN,Ramping FWD PWM
98462,65772,3,Extruder,FWD_RAMP,140,0,140,4012,18180,444,4.4385,144.53,143.79,OK,135,2133,OPEN,Ramping FWD PWM
98507,65817,3,Extruder,FWD_RAMP,140,0,140,438,18703,523,4.5662,170.25,169.37,OK,127,2123,OPEN,Ramping FWD PWM
98554,65864,3,Extruder,FWD_RAMP,140,0,140,1037,19300,597,4.7119,186.07,185.11,OK,123,2125,OPEN,Ramping FWD PWM
98599,65909,3,Extruder,FWD_RAMP,140,0,140,1636,19898,598,4.8579,194.66,193.66,OK,123,2079,OPEN,Ramping FWD PWM
98644,65954,3,Extruder,FWD_RAMP,140,0,140,2215,20478,580,4.9995,188.80,187.83,OK,119,2087,OPEN,Ramping FWD PWM
98689,65999,3,Extruder,FWD_RAMP,140,0,140,2782,21047,569,5.1384,185.22,184.27,OK,133,2057,OPEN,Ramping FWD PWM
98734,66044,3,Extruder,FWD_RAMP,140,0,140,3243,21509,462,5.2512,150.39,149.61,OK,145,2058,OPEN,Ramping FWD PWM
98781,66091,3,Extruder,FWD_RAMP,140,0,140,3696,21960,451,5.3613,140.56,139.84,OK,151,2067,OPEN,Ramping FWD PWM
98826,66136,3,Extruder,FWD_RAMP,140,0,140,47,22408,448,5.4707,145.83,145.08,OK,129,2127,OPEN,Ramping FWD PWM
98871,66181,3,Extruder,FWD_RAMP,180,0,180,586,22945,537,5.6018,174.80,173.90,OK,127,2106,OPEN,Ramping FWD PWM
98916,66226,3,Extruder,FWD_RAMP,180,0,180,1231,23588,643,5.7588,209.31,208.23,OK,123,2090,OPEN,Ramping FWD PWM
98963,66273,3,Extruder,FWD_RAMP,180,0,180,2024,24382,794,5.9526,247.47,246.19,OK,121,2145,OPEN,Ramping FWD PWM
99008,66318,3,Extruder,FWD_RAMP,180,0,180,2740,25100,718,6.1279,233.72,232.52,OK,133,2069,OPEN,Ramping FWD PWM
99053,66363,3,Extruder,FWD_RAMP,180,0,180,3420,25778,678,6.2935,220.70,219.56,OK,151,2060,OPEN,Ramping FWD PWM
99098,66408,3,Extruder,FWD_RAMP,180,0,180,4092,26452,674,6.4580,219.40,218.27,OK,131,2133,OPEN,Ramping FWD PWM
99143,66453,3,Extruder,FWD_RAMP,180,0,180,738,27192,740,6.6387,240.89,239.64,OK,127,2130,OPEN,Ramping FWD PWM
99190,66500,3,Extruder,FWD_RAMP,180,0,180,1533,27986,794,6.8325,247.47,246.19,OK,123,2072,OPEN,Ramping FWD PWM
99235,66545,3,Extruder,FWD_RAMP,180,0,180,2302,28755,769,7.0203,250.33,249.03,OK,119,2059,OPEN,Ramping FWD PWM
99280,66590,3,Extruder,FWD_RAMP,180,0,180,3054,29509,754,7.2043,245.44,244.18,OK,139,2055,OPEN,Ramping FWD PWM
99325,66635,3,Extruder,FWD_RAMP,180,0,180,3719,30176,667,7.3672,217.12,216.00,OK,151,2078,OPEN,Ramping FWD PWM
99372,66682,3,Extruder,FWD_RAMP,180,0,180,313,30863,687,7.5349,214.12,213.01,OK,127,2139,OPEN,Ramping FWD PWM
99417,66727,3,Extruder,FWD_RAMP,180,0,180,1084,31633,770,7.7229,250.65,249.36,OK,123,2108,OPEN,Ramping FWD PWM
99462,66772,3,Extruder,FWD_RAMP,180,0,180,1910,32460,827,7.9248,269.21,267.82,OK,121,2130,OPEN,Ramping FWD PWM
99507,66817,3,Extruder,FWD_RAMP,180,0,180,2653,33204,744,8.1064,242.19,240.94,OK,129,2046,OPEN,Ramping FWD PWM
99552,66862,3,Extruder,FWD_RAMP,180,0,180,3354,33904,700,8.2773,227.86,226.69,OK,149,2057,OPEN,Ramping FWD PWM
99599,66909,3,Extruder,FWD_RAMP,180,0,180,4070,34621,717,8.4524,223.47,222.31,OK,133,2141,OPEN,Ramping FWD PWM
99644,66954,3,Extruder,FWD_RAMP,180,0,180,715,35362,741,8.6333,241.21,239.97,OK,127,2123,OPEN,Ramping FWD PWM
99689,66999,3,Extruder,FWD_RAMP,180,0,180,1478,36125,763,8.8196,248.37,247.09,OK,123,2068,OPEN,Ramping FWD PWM
99734,67044,3,Extruder,FWD_RAMP,180,0,180,2257,36903,778,9.0095,253.26,251.95,OK,119,2069,OPEN,Ramping FWD PWM
99779,67089,3,Extruder,FWD_RAMP,180,0,180,3015,37663,760,9.1951,247.40,246.12,OK,139,2066,OPEN,Ramping FWD PWM
99826,67136,3,Extruder,FWD_RAMP,180,0,180,3714,38360,697,9.3652,217.23,216.11,OK,151,2072,OPEN,Ramping FWD PWM
99871,67181,3,Extruder,FWD_RAMP,180,0,180,281,39023,663,9.5271,215.82,214.71,OK,127,2134,OPEN,Ramping FWD PWM
99916,67226,3,Extruder,FWD_RAMP,180,0,180,1054,39796,773,9.7158,251.63,250.33,OK,123,2092,OPEN,Ramping FWD PWM
99961,67271,3,Extruder,FWD_RAMP,180,0,180,1881,40624,828,9.9180,269.53,268.14,OK,123,2142,OPEN,Ramping FWD PWM
100008,67318,3,Extruder,FWD_RAMP,180,0,180,2661,41403,779,10.1082,242.79,241.54,OK,129,2066,OPEN,Ramping FWD PWM
100053,67363,3,Extruder,FWD_RAMP,180,0,180,3360,42102,699,10.2788,227.54,226.36,OK,149,2054,OPEN,Ramping FWD PWM
100098,67408,3,Extruder,FWD_RAMP,180,0,180,4049,42791,689,10.4470,224.28,223.13,OK,133,2130,OPEN,Ramping FWD PWM
100143,67453,3,Extruder,FWD_RAMP,180,0,180,692,43529,738,10.6272,240.23,238.99,OK,127,2137,OPEN,Ramping FWD PWM
100188,67498,3,Extruder,FWD_RAMP,180,0,180,1452,44289,760,10.8127,247.40,246.12,OK,123,2072,OPEN,Ramping FWD PWM
100235,67545,3,Extruder,FWD_RAMP,180,0,180,2264,45103,814,11.0115,253.70,252.39,OK,119,2066,OPEN,Ramping FWD PWM
100280,67590,3,Extruder,FWD_RAMP,180,0,180,3021,45860,757,11.1963,246.42,245.15,OK,139,2065,OPEN,Ramping FWD PWM
100325,67635,3,Extruder,FWD_RAMP,180,0,180,3693,46530,670,11.3599,218.10,216.97,OK,151,2067,OPEN,Ramping FWD PWM
100370,67680,3,Extruder,FWD_RAMP,180,0,180,259,47195,665,11.5222,216.47,215.35,OK,127,2124,OPEN,Ramping FWD PWM
100417,67727,3,Extruder,FWD_RAMP,220,0,220,1062,47997,802,11.7180,249.96,248.67,OK,123,2097,OPEN,Ramping FWD PWM
100462,67772,3,Extruder,FWD_RAMP,220,0,220,1954,48887,890,11.9353,289.71,288.22,OK,121,2138,OPEN,Ramping FWD PWM
100507,67817,3,Extruder,FWD_RAMP,220,0,220,2840,49774,887,12.1519,288.74,287.25,OK,135,2059,OPEN,Ramping FWD PWM
100552,67862,3,Extruder,FWD_RAMP,220,0,220,3742,50674,900,12.3716,292.97,291.46,OK,151,2088,OPEN,Ramping FWD PWM
100597,67907,3,Extruder,FWD_RAMP,220,0,220,556,51586,912,12.5942,296.88,295.34,OK,125,2107,OPEN,Ramping FWD PWM
100644,67954,3,Extruder,FWD_RAMP,220,0,220,1564,52591,1005,12.8396,313.23,311.61,OK,123,2077,OPEN,Ramping FWD PWM
100689,67999,3,Extruder,FWD_RAMP,220,0,220,2531,53558,967,13.0757,314.78,313.15,OK,129,2045,OPEN,Ramping FWD PWM
100734,68044,3,Extruder,FWD_RAMP,220,0,220,3453,54481,923,13.3010,300.46,298.90,OK,151,2055,OPEN,Ramping FWD PWM
100779,68089,3,Extruder,FWD_RAMP,220,0,220,243,55368,887,13.5176,288.74,287.25,OK,126,2123,OPEN,Ramping FWD PWM
100826,68136,3,Extruder,FWD_RAMP,220,0,220,1258,56381,1013,13.7649,315.72,314.09,OK,124,2094,OPEN,Ramping FWD PWM
100871,68181,3,Extruder,FWD_RAMP,220,0,220,2248,57373,992,14.0071,322.92,321.25,OK,120,2080,OPEN,Ramping FWD PWM
100916,68226,3,Extruder,FWD_RAMP,220,0,220,3181,58307,934,14.2351,304.04,302.47,OK,142,2042,OPEN,Ramping FWD PWM
100961,68271,3,Extruder,FWD_RAMP,220,0,220,10,59230,923,14.4604,300.46,298.90,OK,132,2150,OPEN,Ramping FWD PWM
101006,68316,3,Extruder,FWD_RAMP,220,0,220,962,60182,952,14.6929,309.90,308.30,OK,124,2134,OPEN,Ramping FWD PWM
101053,68363,3,Extruder,FWD_RAMP,220,0,220,1986,61206,1024,14.9429,319.15,317.50,OK,120,2134,OPEN,Ramping FWD PWM
101098,68408,3,Extruder,FWD_RAMP,220,0,220,2945,62164,958,15.1768,311.85,310.24,OK,138,2060,OPEN,Ramping FWD PWM
101143,68453,3,Extruder,FWD_RAMP,220,0,220,3840,63061,897,15.3958,291.99,290.48,OK,150,2148,OPEN,Ramping FWD PWM
101188,68498,3,Extruder,FWD_RAMP,220,0,220,657,63972,911,15.6182,296.55,295.02,OK,125,2109,OPEN,Ramping FWD PWM
101235,68545,3,Extruder,FWD_RAMP,220,0,220,1710,65027,1055,15.8757,328.81,327.11,OK,123,2107,OPEN,Ramping FWD PWM
101280,68590,3,Extruder,FWD_RAMP,220,0,220,2654,65971,944,16.1062,307.29,305.71,OK,129,2064,OPEN,Ramping FWD PWM
101325,68635,3,Extruder,FWD_RAMP,220,0,220,3573,66890,919,16.3306,299.15,297.61,OK,151,2056,OPEN,Ramping FWD PWM
101370,68680,3,Extruder,FWD_RAMP,220,0,220,394,67805,915,16.5540,297.85,296.31,OK,125,2119,OPEN,Ramping FWD PWM
101415,68725,3,Extruder,FWD_RAMP,220,0,220,1351,68763,958,16.7878,311.85,310.24,OK,123,2074,OPEN,Ramping FWD PWM
101462,68772,3,Extruder,FWD_RAMP,220,0,220,2367,69782,1019,17.0366,317.59,315.95,OK,123,2062,OPEN,Ramping FWD PWM
101507,68817,3,Extruder,FWD_RAMP,220,0,220,3305,70718,936,17.2651,304.69,303.11,OK,147,2054,OPEN,Ramping FWD PWM
101552,68862,3,Extruder,FWD_RAMP,220,0,220,99,71609,891,17.4827,290.04,288.54,OK,128,2127,OPEN,Ramping FWD PWM
101597,68907,3,Extruder,FWD_RAMP,220,0,220,1053,72562,953,17.7153,310.22,308.62,OK,122,2121,OPEN,Ramping FWD PWM
101642,68952,3,Extruder,FWD_RAMP,220,0,220,2061,73570,1008,17.9614,328.12,326.43,OK,120,2137,OPEN,Ramping FWD PWM
101689,68999,3,Extruder,FWD_RAMP,220,0,220,3028,74539,969,18.1980,302.01,300.45,OK,138,2052,OPEN,Ramping FWD PWM
101734,69044,3,Extruder,FWD_RAMP,220,0,220,3957,75464,925,18.4238,301.11,299.55,OK,138,2132,OPEN,Ramping FWD PWM
101779,69089,3,Extruder,FWD_RAMP,220,0,220,792,76395,931,18.6511,303.06,301.50,OK,126,2137,OPEN,Ramping FWD PWM
101824,69134,3,Extruder,FWD_RAMP,220,0,220,1770,77373,978,18.8899,318.36,316.72,OK,124,2125,OPEN,Ramping FWD PWM
101871,69181,3,Extruder,FWD_RAMP,220,0,220,2780,78383,1010,19.1365,314.79,313.16,OK,134,2062,OPEN,Ramping FWD PWM
101916,69226,3,Extruder,FWD_RAMP,220,0,220,3675,79279,896,19.3552,291.67,290.16,OK,152,2080,OPEN,Ramping FWD PWM
101985,69295,3,Extruder,FWD_RAMP,255,0,255,993,80693,1414,19.7004,300.19,298.64,OK,123,2121,OPEN,Ramping FWD PWM
102100,69410,3,Extruder,FWD_RAMP,255,0,255,3749,79350,-1343,19.3726,-171.07,-170.19,OK,153,2110,OPEN,Ramping FWD PWM
102272,69582,3,Extruder,FWD_RAMP,255,0,255,3975,79578,228,19.4282,19.42,19.32,OK,134,2132,OPEN,Ramping FWD PWM
102493,69803,3,Extruder,FWD_RAMP,255,0,255,1368,81065,1487,19.7913,98.56,98.05,OK,123,2074,OPEN,Ramping FWD PWM
102538,69848,3,Extruder,FWD_RAMP,255,0,255,2530,82227,1162,20.0750,378.26,376.30,OK,131,2067,OPEN,Ramping FWD PWM
102583,69893,3,Extruder,FWD_RAMP,255,0,255,3663,83363,1136,20.3523,369.79,367.88,OK,151,2072,OPEN,Ramping FWD PWM
102628,69938,3,Extruder,FWD_RAMP,255,0,255,682,84475,1112,20.6238,361.98,360.11,OK,127,2131,OPEN,Ramping FWD PWM
102675,69985,3,Extruder,FWD_RAMP,255,0,255,1924,85718,1243,20.9272,387.40,385.40,OK,121,2136,OPEN,Ramping FWD PWM
102720,70030,3,Extruder,FWD_RAMP,255,0,255,3034,86830,1112,21.1987,361.98,360.11,OK,139,2059,OPEN,Ramping FWD PWM
102765,70075,3,Extruder,FWD_RAMP,255,0,255,68,87958,1128,21.4741,367.19,365.29,OK,130,2136,OPEN,Ramping FWD PWM
102810,70120,3,Extruder,FWD_RAMP,255,0,255,1205,89095,1137,21.7517,370.12,368.21,OK,122,2090,OPEN,Ramping FWD PWM
102855,70165,3,Extruder,FWD_RAMP,255,0,255,2360,90250,1155,22.0337,375.98,374.04,OK,122,2057,OPEN,Ramping FWD PWM
102902,70212,3,Extruder,FWD_RAMP,255,0,255,3548,91440,1190,22.3242,370.89,368.97,OK,152,2065,OPEN,Ramping FWD PWM
102947,70257,3,Extruder,FWD_RAMP,255,0,255,554,92540,1100,22.5928,358.07,356.22,OK,127,2126,OPEN,Ramping FWD PWM
102992,70302,3,Extruder,FWD_RAMP,255,0,255,1756,93742,1202,22.8862,391.28,389.26,OK,123,2115,OPEN,Ramping FWD PWM
103037,70347,3,Extruder,FWD_RAMP,255,0,255,2872,94861,1119,23.1594,364.26,362.38,OK,135,2046,OPEN,Ramping FWD PWM
103084,70394,3,Extruder,FWD_RAMP,255,0,255,4060,96046,1185,23.4487,369.33,367.42,OK,135,2142,OPEN,Ramping FWD PWM
103129,70439,3,Extruder,FWD_RAMP,255,0,255,1088,97173,1127,23.7239,366.86,364.97,OK,121,2098,OPEN,Ramping FWD PWM
103174,70484,3,Extruder,FWD_RAMP,255,0,255,2240,98322,1149,24.0044,374.02,372.09,OK,119,2075,OPEN,Ramping FWD PWM
103219,70529,3,Extruder,FWD_RAMP,255,0,255,3378,99460,1138,24.2822,370.44,368.53,OK,149,2050,OPEN,Ramping FWD PWM
103264,70574,3,Extruder,FWD_RAMP,255,0,255,362,100539,1079,24.5457,351.24,349.42,OK,125,2128,OPEN,Ramping FWD PWM
103311,70621,3,Extruder,FWD_RAMP,255,0,255,1625,101802,1263,24.8540,393.64,391.61,OK,123,2088,OPEN,Ramping FWD PWM
103356,70666,3,Extruder,FWD_RAMP,255,0,255,2756,102937,1135,25.1311,369.47,367.56,OK,133,2052,OPEN,Ramping FWD PWM
103401,70711,3,Extruder,FWD_RAMP,255,0,255,3881,104060,1123,25.4053,365.56,363.67,OK,145,2184,OPEN,Ramping FWD PWM
103446,70756,3,Extruder,FWD_RAMP,255,0,255,916,105190,1130,25.6812,367.84,365.94,OK,124,2141,OPEN,Ramping FWD PWM
103493,70803,3,Extruder,FWD_COAST,0,0,0,2053,106331,1141,25.9597,355.61,353.78,OK,120,2135,OPEN,Coasting to Stop
103538,70848,3,Extruder,FWD_COAST,0,0,0,2561,106843,512,26.0847,166.67,165.81,OK,128,2049,OPEN,Coasting to Stop
103583,70893,3,Extruder,FWD_COAST,0,0,0,2742,107026,183,26.1294,59.57,59.26,OK,132,2061,OPEN,Coasting to Stop
103628,70938,3,Extruder,FWD_COAST,0,0,0,2753,107038,12,26.1323,3.91,3.89,OK,132,2070,OPEN,Coasting to Stop
103673,70983,3,Extruder,FWD_COAST,0,0,0,2753,107038,0,26.1323,0.00,0.00,OK,132,2069,OPEN,Coasting to Stop
103720,71030,3,Extruder,FWD_COAST,0,0,0,2753,107038,0,26.1323,0.00,0.00,OK,132,2068,OPEN,Coasting to Stop
